indic_is,ind_type,geo\time,year,percent
I_IHIF,Y35_44,NO,2016,70
I_IHIF,Y35_44,PL,2016,52
I_IHIF,Y35_44,PT,2016,64
I_IHIF,Y35_44,RO,2016,37
I_IHIF,Y35_44,RS,2016,: 
I_IHIF,Y35_44,SE,2016,75 b
I_IHIF,Y35_44,SI,2016,62
I_IHIF,Y35_44,SK,2016,53
I_IHIF,Y35_44,TR,2016,45
I_IHIF,Y35_44,UK,2016,68
I_IHIF,Y45_54,AT,2016,51
I_IHIF,Y45_54,BE,2016,48
I_IHIF,Y45_54,BG,2016,27
I_IHIF,Y45_54,CH,2016,: 
I_IHIF,Y45_54,CY,2016,44
I_IHIF,Y45_54,CZ,2016,54
I_IHIF,Y45_54,DE,2016,70
I_IHIF,Y45_54,DK,2016,64
I_IHIF,Y45_54,EA,2016,51
I_IHIF,Y45_54,EE,2016,55
I_IHIF,Y45_54,EL,2016,46
I_IHIF,Y45_54,ES,2016,53
I_IHIF,Y45_54,EU15,2016,52
I_IHIF,Y45_54,EU25,2016,: 
I_IHIF,Y45_54,EU27,2016,51
I_IHIF,Y45_54,EU28,2016,51
I_IHIF,Y45_54,FI,2016,65
I_IHIF,Y45_54,FR,2016,40
I_IHIF,Y45_54,HR,2016,57
I_IHIF,Y45_54,HU,2016,60
I_IHIF,Y45_54,IE,2016,36
I_IHIF,Y45_54,IS,2016,: 
I_IHIF,Y45_54,IT,2016,35
I_IHIF,Y45_54,LT,2016,46
I_IHIF,Y45_54,LU,2016,69
I_IHIF,Y45_54,LV,2016,40 b
I_IHIF,Y45_54,ME,2016,: 
I_IHIF,Y45_54,MK,2016,41
I_IHIF,Y45_54,MT,2016,57
I_IHIF,Y45_54,NL,2016,65
I_IHIF,Y45_54,NO,2016,60
I_IHIF,Y45_54,PL,2016,39
I_IHIF,Y45_54,PT,2016,47
I_IHIF,Y45_54,RO,2016,32
I_IHIF,Y45_54,RS,2016,: 
I_IHIF,Y45_54,SE,2016,61 b
I_IHIF,Y45_54,SI,2016,51
I_IHIF,Y45_54,SK,2016,47
I_IHIF,Y45_54,TR,2016,25
I_IHIF,Y45_54,UK,2016,55
I_IHIF,Y55_64,AT,2016,48
I_IHIF,Y55_64,BE,2016,44
I_IHIF,Y55_64,BG,2016,20
I_IHIF,Y55_64,CH,2016,: 
I_IHIF,Y55_64,CY,2016,25
I_IHIF,Y55_64,CZ,2016,44
I_IHIF,Y55_64,DE,2016,60
I_IHIF,Y55_64,DK,2016,61
I_IHIF,Y55_64,EA,2016,43
I_IHIF,Y55_64,EE,2016,47
I_IHIF,Y55_64,EL,2016,26
I_IHIF,Y55_64,ES,2016,37
I_IHIF,Y55_64,EU15,2016,45
I_IHIF,Y55_64,EU25,2016,: 
I_IHIF,Y55_64,EU27,2016,42
I_IHIF,Y55_64,EU28,2016,42
I_IHIF,Y55_64,FI,2016,55
I_IHIF,Y55_64,FR,2016,38
I_IHIF,Y55_64,HR,2016,38
I_IHIF,Y55_64,HU,2016,51
I_IHIF,Y55_64,IE,2016,27
I_IHIF,Y55_64,IS,2016,: 
I_IHIF,Y55_64,IT,2016,28
I_IHIF,Y55_64,LT,2016,38
I_IHIF,Y55_64,LU,2016,74
I_IHIF,Y55_64,LV,2016,32 b
I_IHIF,Y55_64,ME,2016,: 
I_IHIF,Y55_64,MK,2016,23
I_IHIF,Y55_64,MT,2016,39
I_IHIF,Y55_64,NL,2016,63
I_IHIF,Y55_64,NO,2016,45
I_IHIF,Y55_64,PL,2016,31
I_IHIF,Y55_64,PT,2016,28
I_IHIF,Y55_64,RO,2016,21
I_IHIF,Y55_64,RS,2016,: 
I_IHIF,Y55_64,SE,2016,57 b
I_IHIF,Y55_64,SI,2016,33
I_IHIF,Y55_64,SK,2016,38
I_IHIF,Y55_64,TR,2016,12
I_IHIF,Y55_64,UK,2016,51
I_IHIF,Y55_74,AT,2016,41
I_IHIF,Y55_74,BE,2016,40
I_IHIF,Y55_74,BG,2016,14
I_IHIF,Y55_74,CH,2016,: 
I_IHIF,Y55_74,CY,2016,22
I_IHIF,Y55_74,CZ,2016,38
I_IHIF,Y55_74,DE,2016,53
I_IHIF,Y55_74,DK,2016,54
I_IHIF,Y55_74,EA,2016,37
I_IHIF,Y55_74,EE,2016,40
I_IHIF,Y55_74,EL,2016,19
I_IHIF,Y55_74,ES,2016,29
I_IHIF,Y55_74,EU15,2016,39
I_IHIF,Y55_74,EU25,2016,: 
I_IHIF,Y55_74,EU27,2016,36
I_IHIF,Y55_74,EU28,2016,36
I_IHIF,Y55_74,FI,2016,50
I_IHIF,Y55_74,FR,2016,35
I_IHIF,Y55_74,HR,2016,26
I_IHIF,Y55_74,HU,2016,41
I_IHIF,Y55_74,IE,2016,23
I_IHIF,Y55_74,IS,2016,: 
I_IHIF,Y55_74,IT,2016,22
I_IHIF,Y55_74,LT,2016,29
I_IHIF,Y55_74,LU,2016,72
I_IHIF,Y55_74,LV,2016,26 b
I_IHIF,Y55_74,ME,2016,: 
I_IHIF,Y55_74,MK,2016,18
I_IHIF,Y55_74,MT,2016,32
I_IHIF,Y55_74,NL,2016,57
I_IHIF,Y55_74,NO,2016,43
I_IHIF,Y55_74,PL,2016,25
I_IHIF,Y55_74,PT,2016,23
I_IHIF,Y55_74,RO,2016,16
I_IHIF,Y55_74,RS,2016,: 
I_IHIF,Y55_74,SE,2016,52 b
I_IHIF,Y55_74,SI,2016,27
I_IHIF,Y55_74,SK,2016,33
I_IHIF,Y55_74,TR,2016,10
I_IHIF,Y55_74,UK,2016,45
I_IHIF,Y55_74HI,AT,2016,57
I_IHIF,Y55_74HI,BE,2016,60
I_IHIF,Y55_74HI,BG,2016,39
I_IHIF,Y55_74HI,CH,2016,: 
I_IHIF,Y55_74HI,CY,2016,51
I_IHIF,Y55_74HI,CZ,2016,61 b
I_IHIF,Y55_74HI,DE,2016,64
I_IHIF,Y55_74HI,DK,2016,73
I_IHIF,Y55_74HI,EA,2016,59
I_IHIF,Y55_74HI,EE,2016,55
I_IHIF,Y55_74HI,EL,2016,49
I_IHIF,Y55_74HI,ES,2016,59
I_IHIF,Y55_74HI,EU15,2016,60
I_IHIF,Y55_74HI,EU25,2016,: 
I_IHIF,Y55_74HI,EU27,2016,60
I_IHIF,Y55_74HI,EU28,2016,60
I_IHIF,Y55_74HI,FI,2016,69
I_IHIF,Y55_74HI,FR,2016,53
I_IHIF,Y55_74HI,HR,2016,66
I_IHIF,Y55_74HI,HU,2016,70
I_IHIF,Y55_74HI,IE,2016,44
I_IHIF,Y55_74HI,IS,2016,: 
I_IHIF,Y55_74HI,IT,2016,48
I_IHIF,Y55_74HI,LT,2016,64
I_IHIF,Y55_74HI,LU,2016,76
I_IHIF,Y55_74HI,LV,2016,41 b
I_IHIF,Y55_74HI,ME,2016,: 
I_IHIF,Y55_74HI,MK,2016,52
I_IHIF,Y55_74HI,MT,2016,72
I_IHIF,Y55_74HI,NL,2016,74
I_IHIF,Y55_74HI,NO,2016,49
I_IHIF,Y55_74HI,PL,2016,61
I_IHIF,Y55_74HI,PT,2016,63
I_IHIF,Y55_74HI,RO,2016,54
I_IHIF,Y55_74HI,RS,2016,: 
I_IHIF,Y55_74HI,SE,2016,68 b
I_IHIF,Y55_74HI,SI,2016,57
I_IHIF,Y55_74HI,SK,2016,65
I_IHIF,Y55_74HI,TR,2016,52
I_IHIF,Y55_74HI,UK,2016,62
I_IHIF,Y55_74LO,AT,2016,21
I_IHIF,Y55_74LO,BE,2016,27
I_IHIF,Y55_74LO,BG,2016,1
I_IHIF,Y55_74LO,CH,2016,: 
I_IHIF,Y55_74LO,CY,2016,6
I_IHIF,Y55_74LO,CZ,2016,17
I_IHIF,Y55_74LO,DE,2016,37
I_IHIF,Y55_74LO,DK,2016,45
I_IHIF,Y55_74LO,EA,2016,18
I_IHIF,Y55_74LO,EE,2016,14
I_IHIF,Y55_74LO,EL,2016,6
I_IHIF,Y55_74LO,ES,2016,14
I_IHIF,Y55_74LO,EU15,2016,19
I_IHIF,Y55_74LO,EU25,2016,: 
I_IHIF,Y55_74LO,EU27,2016,18
I_IHIF,Y55_74LO,EU28,2016,17
I_IHIF,Y55_74LO,FI,2016,35
I_IHIF,Y55_74LO,FR,2016,21
I_IHIF,Y55_74LO,HR,2016,7
I_IHIF,Y55_74LO,HU,2016,8
I_IHIF,Y55_74LO,IE,2016,10
I_IHIF,Y55_74LO,IS,2016,: 
I_IHIF,Y55_74LO,IT,2016,9
I_IHIF,Y55_74LO,LT,2016,4
I_IHIF,Y55_74LO,LU,2016,57
I_IHIF,Y55_74LO,LV,2016,6 b
I_IHIF,Y55_74LO,ME,2016,: 
I_IHIF,Y55_74LO,MK,2016,4
I_IHIF,Y55_74LO,MT,2016,20
I_IHIF,Y55_74LO,NL,2016,43
I_IHIF,Y55_74LO,NO,2016,35 u
I_IHIF,Y55_74LO,PL,2016,5
I_IHIF,Y55_74LO,PT,2016,14
I_IHIF,Y55_74LO,RO,2016,2
I_IHIF,Y55_74LO,RS,2016,: 
I_IHIF,Y55_74LO,SE,2016,34 b
I_IHIF,Y55_74LO,SI,2016,8
I_IHIF,Y55_74LO,SK,2016,8
I_IHIF,Y55_74LO,TR,2016,4
I_IHIF,Y55_74LO,UK,2016,22
I_IHIF,Y55_74ME,AT,2016,41
I_IHIF,Y55_74ME,BE,2016,45
I_IHIF,Y55_74ME,BG,2016,11
I_IHIF,Y55_74ME,CH,2016,: 
I_IHIF,Y55_74ME,CY,2016,26
I_IHIF,Y55_74ME,CZ,2016,38 b
I_IHIF,Y55_74ME,DE,2016,55
I_IHIF,Y55_74ME,DK,2016,54
I_IHIF,Y55_74ME,EA,2016,46
I_IHIF,Y55_74ME,EE,2016,37
I_IHIF,Y55_74ME,EL,2016,25
I_IHIF,Y55_74ME,ES,2016,47
I_IHIF,Y55_74ME,EU15,2016,47
I_IHIF,Y55_74ME,EU25,2016,: 
I_IHIF,Y55_74ME,EU27,2016,41
I_IHIF,Y55_74ME,EU28,2016,41
I_IHIF,Y55_74ME,FI,2016,46
I_IHIF,Y55_74ME,FR,2016,40
I_IHIF,Y55_74ME,HR,2016,33
I_IHIF,Y55_74ME,HU,2016,44
I_IHIF,Y55_74ME,IE,2016,25
I_IHIF,Y55_74ME,IS,2016,: 
I_IHIF,Y55_74ME,IT,2016,34
I_IHIF,Y55_74ME,LT,2016,22
I_IHIF,Y55_74ME,LU,2016,76
I_IHIF,Y55_74ME,LV,2016,24 b
I_IHIF,Y55_74ME,ME,2016,: 
I_IHIF,Y55_74ME,MK,2016,21
I_IHIF,Y55_74ME,MT,2016,63 u
I_IHIF,Y55_74ME,NL,2016,60
I_IHIF,Y55_74ME,NO,2016,40
I_IHIF,Y55_74ME,PL,2016,24
I_IHIF,Y55_74ME,PT,2016,56
I_IHIF,Y55_74ME,RO,2016,20
I_IHIF,Y55_74ME,RS,2016,: 
I_IHIF,Y55_74ME,SE,2016,53 b
I_IHIF,Y55_74ME,SI,2016,30
I_IHIF,Y55_74ME,SK,2016,31
I_IHIF,Y55_74ME,TR,2016,32
I_IHIF,Y55_74ME,UK,2016,46
I_IHIF,Y65_74,AT,2016,32
I_IHIF,Y65_74,BE,2016,35
I_IHIF,Y65_74,BG,2016,7
I_IHIF,Y65_74,CH,2016,: 
I_IHIF,Y65_74,CY,2016,17
I_IHIF,Y65_74,CZ,2016,32
I_IHIF,Y65_74,DE,2016,45
I_IHIF,Y65_74,DK,2016,47
I_IHIF,Y65_74,EA,2016,30
I_IHIF,Y65_74,EE,2016,31
I_IHIF,Y65_74,EL,2016,10
I_IHIF,Y65_74,ES,2016,20
I_IHIF,Y65_74,EU15,2016,32
I_IHIF,Y65_74,EU25,2016,: 
I_IHIF,Y65_74,EU27,2016,29
I_IHIF,Y65_74,EU28,2016,29
I_IHIF,Y65_74,FI,2016,43
I_IHIF,Y65_74,FR,2016,31
I_IHIF,Y65_74,HR,2016,12
I_IHIF,Y65_74,HU,2016,28
I_IHIF,Y65_74,IE,2016,17
I_IHIF,Y65_74,IS,2016,: 
I_IHIF,Y65_74,IT,2016,14
I_IHIF,Y65_74,LT,2016,18
I_IHIF,Y65_74,LU,2016,68
I_IHIF,Y65_74,LV,2016,17 b
I_IHIF,Y65_74,ME,2016,: 
I_IHIF,Y65_74,MK,2016,11
I_IHIF,Y65_74,MT,2016,24
I_IHIF,Y65_74,NL,2016,51
I_IHIF,Y65_74,NO,2016,41
I_IHIF,Y65_74,PL,2016,16
I_IHIF,Y65_74,PT,2016,17
I_IHIF,Y65_74,RO,2016,10
I_IHIF,Y65_74,RS,2016,: 
I_IHIF,Y65_74,SE,2016,46 b
I_IHIF,Y65_74,SI,2016,19
I_IHIF,Y65_74,SK,2016,25
I_IHIF,Y65_74,TR,2016,5
I_IHIF,Y65_74,UK,2016,38
I_IHIF,Y75_MAX,CZ,2016,9
I_IHIF,Y75_MAX,DE,2016,: 
I_IHIF,Y75_MAX,EL,2016,: 
I_IHIF,Y75_MAX,ES,2016,5
I_IHIF,Y75_MAX,FI,2016,: 
I_IHIF,Y75_MAX,FR,2016,: 
I_IHIF,Y75_MAX,HU,2016,: 
I_IHIF,Y75_MAX,IT,2016,3
I_IHIF,Y75_MAX,LV,2016,: 
I_IHIF,Y75_MAX,MK,2016,: 
I_IHIF,Y75_MAX,NO,2016,26 u
I_IHIF,Y75_MAX,RO,2016,: 
I_IHIF,Y75_MAX,SK,2016,6
I_IHIF,Y75_MAX,UK,2016,: 
I_IHIF,CB_EU_FOR,AT,2016,70
I_IHIF,CB_EU_FOR,BE,2016,62
I_IHIF,CB_EU_FOR,BG,2016,45 u
I_IHIF,CB_EU_FOR,CH,2016,: 
I_IHIF,CB_EU_FOR,CY,2016,65
I_IHIF,CB_EU_FOR,CZ,2016,51
I_IHIF,CB_EU_FOR,DE,2016,72
I_IHIF,CB_EU_FOR,DK,2016,67
I_IHIF,CB_EU_FOR,EA,2016,59
I_IHIF,CB_EU_FOR,EE,2016,51 u
I_IHIF,CB_EU_FOR,EL,2016,67
I_IHIF,CB_EU_FOR,ES,2016,60
I_IHIF,CB_EU_FOR,EU15,2016,62
I_IHIF,CB_EU_FOR,EU27,2016,62
I_IHIF,CB_EU_FOR,EU28,2016,62
I_IHIF,CB_EU_FOR,FI,2016,72 u
I_IHIF,CB_EU_FOR,FR,2016,47
I_IHIF,CB_EU_FOR,HR,2016,76
I_IHIF,CB_EU_FOR,HU,2016,60
I_IHIF,CB_EU_FOR,IE,2016,47
I_IHIF,CB_EU_FOR,IS,2016,: 
I_IHIF,CB_EU_FOR,IT,2016,36
I_IHIF,CB_EU_FOR,LT,2016,: u
I_IHIF,CB_EU_FOR,LU,2016,74
I_IHIF,CB_EU_FOR,LV,2016,50 b
I_IHIF,CB_EU_FOR,MK,2016,: u
I_IHIF,CB_EU_FOR,MT,2016,71 u
I_IHIF,CB_EU_FOR,NL,2016,80
I_IHIF,CB_EU_FOR,NO,2016,66
I_IHIF,CB_EU_FOR,PL,2016,: u
I_IHIF,CB_EU_FOR,PT,2016,75
I_IHIF,CB_EU_FOR,RO,2016,: u
I_IHIF,CB_EU_FOR,RS,2016,: 
I_IHIF,CB_EU_FOR,SE,2016,69 bu
I_IHIF,CB_EU_FOR,SI,2016,72 u
I_IHIF,CB_EU_FOR,SK,2016,62 u
I_IHIF,CB_EU_FOR,UK,2016,71
I_IHIF,CB_EXT_EU,AT,2016,71
I_IHIF,CB_EXT_EU,BE,2016,58
I_IHIF,CB_EXT_EU,BG,2016,53 u
I_IHIF,CB_EXT_EU,CH,2016,: 
I_IHIF,CB_EXT_EU,CY,2016,60
I_IHIF,CB_EXT_EU,CZ,2016,51
I_IHIF,CB_EXT_EU,DE,2016,69
I_IHIF,CB_EXT_EU,DK,2016,68
I_IHIF,CB_EXT_EU,EA,2016,55
I_IHIF,CB_EXT_EU,EE,2016,64
I_IHIF,CB_EXT_EU,EL,2016,42
I_IHIF,CB_EXT_EU,ES,2016,60
I_IHIF,CB_EXT_EU,EU15,2016,55
I_IHIF,CB_EXT_EU,EU27,2016,55
I_IHIF,CB_EXT_EU,EU28,2016,56
I_IHIF,CB_EXT_EU,FI,2016,70 u
I_IHIF,CB_EXT_EU,FR,2016,52
I_IHIF,CB_EXT_EU,HR,2016,77
I_IHIF,CB_EXT_EU,HU,2016,83
I_IHIF,CB_EXT_EU,IE,2016,48
I_IHIF,CB_EXT_EU,IS,2016,: 
I_IHIF,CB_EXT_EU,IT,2016,33
I_IHIF,CB_EXT_EU,LT,2016,66
I_IHIF,CB_EXT_EU,LU,2016,87
I_IHIF,CB_EXT_EU,LV,2016,50 b
I_IHIF,CB_EXT_EU,MK,2016,41 u
I_IHIF,CB_EXT_EU,MT,2016,89 u
I_IHIF,CB_EXT_EU,NL,2016,68
I_IHIF,CB_EXT_EU,NO,2016,67
I_IHIF,CB_EXT_EU,PL,2016,53 u
I_IHIF,CB_EXT_EU,PT,2016,67
I_IHIF,CB_EXT_EU,RO,2016,72 u
I_IHIF,CB_EXT_EU,RS,2016,: 
I_IHIF,CB_EXT_EU,SE,2016,55 b
I_IHIF,CB_EXT_EU,SI,2016,56
I_IHIF,CB_EXT_EU,SK,2016,: u
I_IHIF,CB_EXT_EU,UK,2016,55
I_IHIF,CB_FOR,AT,2016,70
I_IHIF,CB_FOR,BE,2016,60
I_IHIF,CB_FOR,BG,2016,49 u
I_IHIF,CB_FOR,CH,2016,: 
I_IHIF,CB_FOR,CY,2016,62
I_IHIF,CB_FOR,CZ,2016,51
I_IHIF,CB_FOR,DE,2016,70
I_IHIF,CB_FOR,DK,2016,68
I_IHIF,CB_FOR,EA,2016,57
I_IHIF,CB_FOR,EE,2016,64
I_IHIF,CB_FOR,EL,2016,48
I_IHIF,CB_FOR,ES,2016,60
I_IHIF,CB_FOR,EU15,2016,57
I_IHIF,CB_FOR,EU27,2016,57
I_IHIF,CB_FOR,EU28,2016,58
I_IHIF,CB_FOR,FI,2016,71
I_IHIF,CB_FOR,FR,2016,51
I_IHIF,CB_FOR,HR,2016,76
I_IHIF,CB_FOR,HU,2016,74
I_IHIF,CB_FOR,IE,2016,47
I_IHIF,CB_FOR,IS,2016,: 
I_IHIF,CB_FOR,IT,2016,34
I_IHIF,CB_FOR,LT,2016,65
I_IHIF,CB_FOR,LU,2016,76
I_IHIF,CB_FOR,LV,2016,50 b
I_IHIF,CB_FOR,ME,2016,: 
I_IHIF,CB_FOR,MK,2016,45 u
I_IHIF,CB_FOR,MT,2016,78
I_IHIF,CB_FOR,NL,2016,70
I_IHIF,CB_FOR,NO,2016,66
I_IHIF,CB_FOR,PL,2016,60 u
I_IHIF,CB_FOR,PT,2016,70
I_IHIF,CB_FOR,RO,2016,60 u
I_IHIF,CB_FOR,RS,2016,: 
I_IHIF,CB_FOR,SE,2016,59 b
I_IHIF,CB_FOR,SI,2016,59
I_IHIF,CB_FOR,SK,2016,59 u
I_IHIF,CB_FOR,UK,2016,59
I_IHIF,CB_NAT,AT,2016,65
I_IHIF,CB_NAT,BE,2016,56
I_IHIF,CB_NAT,BG,2016,40
I_IHIF,CB_NAT,CH,2016,: 
I_IHIF,CB_NAT,CY,2016,55
I_IHIF,CB_NAT,CZ,2016,56
I_IHIF,CB_NAT,DE,2016,70
I_IHIF,CB_NAT,DK,2016,67
I_IHIF,CB_NAT,EA,2016,60
I_IHIF,CB_NAT,EE,2016,66
I_IHIF,CB_NAT,EL,2016,60
I_IHIF,CB_NAT,ES,2016,61
I_IHIF,CB_NAT,EU15,2016,60
I_IHIF,CB_NAT,EU27,2016,59
I_IHIF,CB_NAT,EU28,2016,59
I_IHIF,CB_NAT,FI,2016,69
I_IHIF,CB_NAT,FR,2016,50
I_IHIF,CB_NAT,HR,2016,73
I_IHIF,CB_NAT,HU,2016,67
I_IHIF,CB_NAT,IE,2016,43
I_IHIF,CB_NAT,IS,2016,: 
I_IHIF,CB_NAT,IT,2016,47
I_IHIF,CB_NAT,LT,2016,60
I_IHIF,CB_NAT,LU,2016,70
I_IHIF,CB_NAT,LV,2016,49 b
I_IHIF,CB_NAT,ME,2016,: 
I_IHIF,CB_NAT,MK,2016,55
I_IHIF,CB_NAT,MT,2016,71
I_IHIF,CB_NAT,NL,2016,67
I_IHIF,CB_NAT,NO,2016,61
I_IHIF,CB_NAT,PL,2016,55
I_IHIF,CB_NAT,PT,2016,69
I_IHIF,CB_NAT,RO,2016,48
I_IHIF,CB_NAT,RS,2016,: 
I_IHIF,CB_NAT,SE,2016,66 b
I_IHIF,CB_NAT,SI,2016,65
I_IHIF,CB_NAT,SK,2016,55
I_IHIF,CB_NAT,UK,2016,59
I_IHIF,CC_EU_FOR,AT,2016,73
I_IHIF,CC_EU_FOR,BE,2016,59
I_IHIF,CC_EU_FOR,BG,2016,: u
I_IHIF,CC_EU_FOR,CH,2016,: 
I_IHIF,CC_EU_FOR,CY,2016,58
I_IHIF,CC_EU_FOR,CZ,2016,37 u
I_IHIF,CC_EU_FOR,DE,2016,64
I_IHIF,CC_EU_FOR,DK,2016,67
I_IHIF,CC_EU_FOR,EA,2016,56
I_IHIF,CC_EU_FOR,EE,2016,: u
I_IHIF,CC_EU_FOR,EL,2016,68 u
I_IHIF,CC_EU_FOR,ES,2016,59
I_IHIF,CC_EU_FOR,EU15,2016,60
I_IHIF,CC_EU_FOR,EU27,2016,60
I_IHIF,CC_EU_FOR,EU28,2016,60
I_IHIF,CC_EU_FOR,FI,2016,70 u
I_IHIF,CC_EU_FOR,FR,2016,48
I_IHIF,CC_EU_FOR,HR,2016,: u
I_IHIF,CC_EU_FOR,HU,2016,51 u
I_IHIF,CC_EU_FOR,IE,2016,47
I_IHIF,CC_EU_FOR,IS,2016,: 
I_IHIF,CC_EU_FOR,IT,2016,31
I_IHIF,CC_EU_FOR,LT,2016,: u
I_IHIF,CC_EU_FOR,LU,2016,75
I_IHIF,CC_EU_FOR,LV,2016,67 bu
I_IHIF,CC_EU_FOR,MK,2016,: u
I_IHIF,CC_EU_FOR,MT,2016,68 u
I_IHIF,CC_EU_FOR,NL,2016,78
I_IHIF,CC_EU_FOR,NO,2016,70 u
I_IHIF,CC_EU_FOR,PL,2016,: 
I_IHIF,CC_EU_FOR,PT,2016,43 u
I_IHIF,CC_EU_FOR,RO,2016,: u
I_IHIF,CC_EU_FOR,RS,2016,: 
I_IHIF,CC_EU_FOR,SE,2016,61 bu
I_IHIF,CC_EU_FOR,SI,2016,: u
I_IHIF,CC_EU_FOR,SK,2016,: u
I_IHIF,CC_EU_FOR,UK,2016,77
I_IHIF,CC_EXT_EU,AT,2016,73
I_IHIF,CC_EXT_EU,BE,2016,58
I_IHIF,CC_EXT_EU,BG,2016,: u
I_IHIF,CC_EXT_EU,CH,2016,: 
I_IHIF,CC_EXT_EU,CY,2016,54
I_IHIF,CC_EXT_EU,CZ,2016,54
I_IHIF,CC_EXT_EU,DE,2016,62
I_IHIF,CC_EXT_EU,DK,2016,60
I_IHIF,CC_EXT_EU,EA,2016,49
I_IHIF,CC_EXT_EU,EE,2016,61
I_IHIF,CC_EXT_EU,EL,2016,34
I_IHIF,CC_EXT_EU,ES,2016,58
I_IHIF,CC_EXT_EU,EU15,2016,50
I_IHIF,CC_EXT_EU,EU27,2016,50
I_IHIF,CC_EXT_EU,EU28,2016,50
I_IHIF,CC_EXT_EU,FI,2016,: u
I_IHIF,CC_EXT_EU,FR,2016,45
I_IHIF,CC_EXT_EU,HR,2016,: u
I_IHIF,CC_EXT_EU,HU,2016,84
I_IHIF,CC_EXT_EU,IE,2016,47
I_IHIF,CC_EXT_EU,IS,2016,: 
I_IHIF,CC_EXT_EU,IT,2016,27
I_IHIF,CC_EXT_EU,LT,2016,68 u
I_IHIF,CC_EXT_EU,LU,2016,83 u
I_IHIF,CC_EXT_EU,LV,2016,45 b
I_IHIF,CC_EXT_EU,MK,2016,: u
I_IHIF,CC_EXT_EU,MT,2016,: u
I_IHIF,CC_EXT_EU,NL,2016,82 u
I_IHIF,CC_EXT_EU,NO,2016,67 u
I_IHIF,CC_EXT_EU,PL,2016,: u
I_IHIF,CC_EXT_EU,PT,2016,73
I_IHIF,CC_EXT_EU,RO,2016,71 u
I_IHIF,CC_EXT_EU,RS,2016,: 
I_IHIF,CC_EXT_EU,SE,2016,52 bu
I_IHIF,CC_EXT_EU,SI,2016,45 u
I_IHIF,CC_EXT_EU,SK,2016,: u
I_IHIF,CC_EXT_EU,UK,2016,49
I_IHIF,CC_FOR,AT,2016,73
I_IHIF,CC_FOR,BE,2016,59
I_IHIF,CC_FOR,BG,2016,: u
I_IHIF,CC_FOR,CH,2016,: 
I_IHIF,CC_FOR,CY,2016,56
I_IHIF,CC_FOR,CZ,2016,47
I_IHIF,CC_FOR,DE,2016,63
I_IHIF,CC_FOR,DK,2016,62
I_IHIF,CC_FOR,EA,2016,53
I_IHIF,CC_FOR,EE,2016,60
I_IHIF,CC_FOR,EL,2016,41
I_IHIF,CC_FOR,ES,2016,58
I_IHIF,CC_FOR,EU15,2016,54
I_IHIF,CC_FOR,EU27,2016,54
I_IHIF,CC_FOR,EU28,2016,54
I_IHIF,CC_FOR,FI,2016,73 u
I_IHIF,CC_FOR,FR,2016,47
I_IHIF,CC_FOR,HR,2016,: u
I_IHIF,CC_FOR,HU,2016,77
I_IHIF,CC_FOR,IE,2016,47
I_IHIF,CC_FOR,IS,2016,: 
I_IHIF,CC_FOR,IT,2016,29
I_IHIF,CC_FOR,LT,2016,70 u
I_IHIF,CC_FOR,LU,2016,75
I_IHIF,CC_FOR,LV,2016,46 b
I_IHIF,CC_FOR,ME,2016,: 
I_IHIF,CC_FOR,MK,2016,: u
I_IHIF,CC_FOR,MT,2016,75 u
I_IHIF,CC_FOR,NL,2016,80
I_IHIF,CC_FOR,NO,2016,69
I_IHIF,CC_FOR,PL,2016,: u
I_IHIF,CC_FOR,PT,2016,66
I_IHIF,CC_FOR,RO,2016,69 u
I_IHIF,CC_FOR,RS,2016,: 
I_IHIF,CC_FOR,SE,2016,55 b
I_IHIF,CC_FOR,SI,2016,49 u
I_IHIF,CC_FOR,SK,2016,: u
I_IHIF,CC_FOR,UK,2016,58
I_IHIF,CC_NAT,AT,2016,65
I_IHIF,CC_NAT,BE,2016,56
I_IHIF,CC_NAT,BG,2016,40
I_IHIF,CC_NAT,CH,2016,: 
I_IHIF,CC_NAT,CY,2016,56
I_IHIF,CC_NAT,CZ,2016,56
I_IHIF,CC_NAT,DE,2016,71
I_IHIF,CC_NAT,DK,2016,67
I_IHIF,CC_NAT,EA,2016,60
I_IHIF,CC_NAT,EE,2016,66
I_IHIF,CC_NAT,EL,2016,60
I_IHIF,CC_NAT,ES,2016,61
I_IHIF,CC_NAT,EU15,2016,60
I_IHIF,CC_NAT,EU27,2016,59
I_IHIF,CC_NAT,EU28,2016,59
I_IHIF,CC_NAT,FI,2016,69
I_IHIF,CC_NAT,FR,2016,50
I_IHIF,CC_NAT,HR,2016,73
I_IHIF,CC_NAT,HU,2016,67
I_IHIF,CC_NAT,IE,2016,43
I_IHIF,CC_NAT,IS,2016,: 
I_IHIF,CC_NAT,IT,2016,47
I_IHIF,CC_NAT,LT,2016,60
I_IHIF,CC_NAT,LU,2016,70
I_IHIF,CC_NAT,LV,2016,49 b
I_IHIF,CC_NAT,ME,2016,: 
I_IHIF,CC_NAT,MK,2016,55
I_IHIF,CC_NAT,MT,2016,71
I_IHIF,CC_NAT,NL,2016,67
I_IHIF,CC_NAT,NO,2016,62
I_IHIF,CC_NAT,PL,2016,55
I_IHIF,CC_NAT,PT,2016,69
I_IHIF,CC_NAT,RO,2016,48
I_IHIF,CC_NAT,RS,2016,: 
I_IHIF,CC_NAT,SE,2016,65 b
I_IHIF,CC_NAT,SI,2016,65
